trial_id,avg_test_load,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.n,config.m,config.reward,config.test_runs,config.report_frequency,config.episodes,config.epsilon,config.alpha,config.initial_q_value,config.version
6142c_00201,3.96,0.2088766098022461,True,,,25,55a88c430a4f4a4386e61edf91e9a8ff,2021-11-07_02-39-16,1636252756,5.128803253173828,19236,LAPTOP-HOHBRLK7,10.249.178.82,5.128803253173828,0,25,"201_alpha=0.4,episodes=750,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.4,21,Sarsa
6142c_00202,3.8666666666666667,0.21000456809997559,True,,,25,bb4f06969b804436beb601f57d72970d,2021-11-07_02-39-21,1636252761,5.093338966369629,19236,LAPTOP-HOHBRLK7,10.249.178.82,5.093338966369629,0,25,"202_alpha=0.6,episodes=750,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.6,21,Sarsa
6142c_00203,3.91,0.21102166175842285,True,,,25,c21dad1a2764451db0bdfa71cc43973c,2021-11-07_02-39-27,1636252767,5.134443521499634,19236,LAPTOP-HOHBRLK7,10.249.178.82,5.134443521499634,0,25,"203_alpha=0.8,episodes=750,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.0,0.8,21,Sarsa
6142c_00204,3.91,0.2659587860107422,True,,,100,4faf09f160a74e27a47cead6b35eb68c,2021-11-07_02-39-49,1636252789,21.884111881256104,19236,LAPTOP-HOHBRLK7,10.249.178.82,21.884111881256104,0,100,"204_alpha=0.2,episodes=3000,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.2,21,Sarsa
6142c_00205,3.9233333333333333,0.2090015411376953,True,,,100,bf9615e590264317b681b4e1783e5a92,2021-11-07_02-40-10,1636252810,21.019813060760498,19236,LAPTOP-HOHBRLK7,10.249.178.82,21.019813060760498,0,100,"205_alpha=0.4,episodes=3000,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.4,21,Sarsa
6142c_00206,3.986666666666667,0.22773170471191406,True,,,100,d3ef944e9b8d4477ace2350636114d4d,2021-11-07_02-40-32,1636252832,21.266291856765747,19236,LAPTOP-HOHBRLK7,10.249.178.82,21.266291856765747,0,100,"206_alpha=0.6,episodes=3000,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.6,21,Sarsa
6142c_00207,3.93,0.21124720573425293,True,,,100,715f89c4737f4a4eb624943b5912b5d0,2021-11-07_02-40-53,1636252853,21.014429807662964,19236,LAPTOP-HOHBRLK7,10.249.178.82,21.014429807662964,0,100,"207_alpha=0.8,episodes=3000,epsilon=0,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.0,0.8,21,Sarsa
6142c_00208,3.84,0.007969856262207031,True,,,1,99ebae9ef0db4725a95ee391e148c8d9,2021-11-07_02-40-53,1636252853,0.007969856262207031,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007969856262207031,0,1,"208_alpha=0.2,episodes=30,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.2,21,Sarsa
6142c_00209,3.8666666666666667,0.007996320724487305,True,,,1,4c67f799ca1c4e54b3c0ebb8c7310a6b,2021-11-07_02-40-53,1636252853,0.007996320724487305,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007996320724487305,0,1,"209_alpha=0.4,episodes=30,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.4,21,Sarsa
6142c_00210,3.8533333333333335,0.007002115249633789,True,,,1,3b11f34788ee4e06973a48515c055fb8,2021-11-07_02-40-54,1636252854,0.007002115249633789,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007002115249633789,0,1,"210_alpha=0.6,episodes=30,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.6,21,Sarsa
6142c_00211,3.9233333333333333,0.007598876953125,True,,,1,8b8505e02aa1413bb3fcd9a6a11a3419,2021-11-07_02-40-54,1636252854,0.007598876953125,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007598876953125,0,1,"211_alpha=0.8,episodes=30,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.05,0.8,21,Sarsa
6142c_00212,4.006666666666667,0.1939563751220703,True,,,10,a79a45cedf7a4bf9a39895b4cd695035,2021-11-07_02-40-56,1636252856,1.788933515548706,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.788933515548706,0,10,"212_alpha=0.2,episodes=300,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.2,21,Sarsa
6142c_00213,4.096666666666667,0.15599966049194336,True,,,10,d29792b6bb6545009e1eabe379e79ca1,2021-11-07_02-40-58,1636252858,1.6351420879364014,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.6351420879364014,0,10,"213_alpha=0.4,episodes=300,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.4,21,Sarsa
6142c_00214,4.193333333333333,0.15001320838928223,True,,,10,3ae530d837a049b88b892b5ad614acfa,2021-11-07_02-40-59,1636252859,1.5010247230529785,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5010247230529785,0,10,"214_alpha=0.6,episodes=300,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.6,21,Sarsa
6142c_00215,4.113333333333333,0.1439988613128662,True,,,10,ddb3496bdf29406fb189a56755e8d37a,2021-11-07_02-41-01,1636252861,1.5180437564849854,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5180437564849854,0,10,"215_alpha=0.8,episodes=300,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.05,0.8,21,Sarsa
6142c_00216,4.1466666666666665,0.18304109573364258,True,,,25,1c4e4ff2128b4b00ab79de095a66553f,2021-11-07_02-41-05,1636252865,4.384157180786133,19236,LAPTOP-HOHBRLK7,10.249.178.82,4.384157180786133,0,25,"216_alpha=0.2,episodes=750,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.2,21,Sarsa
6142c_00217,4.266666666666667,0.14999103546142578,True,,,25,29f978e0ca6e4740b540a4987271ccc7,2021-11-07_02-41-10,1636252870,4.180055379867554,19236,LAPTOP-HOHBRLK7,10.249.178.82,4.180055379867554,0,25,"217_alpha=0.4,episodes=750,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.4,21,Sarsa
6142c_00218,4.02,0.15599989891052246,True,,,25,b4f94416570448cead62883401102492,2021-11-07_02-41-14,1636252874,3.796880006790161,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.796880006790161,0,25,"218_alpha=0.6,episodes=750,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.6,21,Sarsa
6142c_00219,4.4,0.14700889587402344,True,,,25,46ed3d11088847f2bc882946a8449539,2021-11-07_02-41-18,1636252878,3.756147623062134,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.756147623062134,0,25,"219_alpha=0.8,episodes=750,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.05,0.8,21,Sarsa
6142c_00220,4.133333333333334,0.15600109100341797,True,,,100,ca5168c5c9034f828c9a0a45fecd4331,2021-11-07_02-41-35,1636252895,17.27342391014099,19236,LAPTOP-HOHBRLK7,10.249.178.82,17.27342391014099,0,100,"220_alpha=0.2,episodes=3000,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.2,21,Sarsa
6142c_00221,4.166666666666667,0.14499306678771973,True,,,100,1b84c929786a406f96d6e1c75cb575dd,2021-11-07_02-41-51,1636252911,15.504867792129517,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.504867792129517,0,100,"221_alpha=0.4,episodes=3000,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.4,21,Sarsa
6142c_00222,4.28,0.16899967193603516,True,,,100,6daf68455d8348c7ac0a75bfbd230122,2021-11-07_02-42-06,1636252926,15.133610248565674,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.133610248565674,0,100,"222_alpha=0.6,episodes=3000,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.6,21,Sarsa
6142c_00223,4.283333333333333,0.1466197967529297,True,,,100,e08442602a364336987a8d355ad41e7e,2021-11-07_02-42-21,1636252941,14.81870985031128,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.81870985031128,0,100,"223_alpha=0.8,episodes=3000,epsilon=0.05,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.05,0.8,21,Sarsa
6142c_00224,3.9366666666666665,0.00701141357421875,True,,,1,3c49a2b6ea6c4e22b6b2fae20ee24896,2021-11-07_02-42-21,1636252941,0.00701141357421875,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.00701141357421875,0,1,"224_alpha=0.2,episodes=30,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.2,21,Sarsa
6142c_00225,3.9233333333333333,0.007969856262207031,True,,,1,2abdeeb096694433a137645d52685bc7,2021-11-07_02-42-21,1636252941,0.007969856262207031,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007969856262207031,0,1,"225_alpha=0.4,episodes=30,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.4,21,Sarsa
6142c_00226,3.9133333333333336,0.007032871246337891,True,,,1,fac38e78a7e045d58cce489ebad3c5b3,2021-11-07_02-42-22,1636252942,0.007032871246337891,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007032871246337891,0,1,"226_alpha=0.6,episodes=30,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.6,21,Sarsa
6142c_00227,3.9233333333333333,0.007998943328857422,True,,,1,029dfb05cc9a4658beb41a304db8f531,2021-11-07_02-42-22,1636252942,0.007998943328857422,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007998943328857422,0,1,"227_alpha=0.8,episodes=30,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.1,0.8,21,Sarsa
6142c_00228,4.093333333333334,0.17103981971740723,True,,,10,248164d6fbbc4367822213f764737299,2021-11-07_02-42-24,1636252944,1.6720387935638428,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.6720387935638428,0,10,"228_alpha=0.2,episodes=300,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.2,21,Sarsa
6142c_00229,4.323333333333333,0.14796686172485352,True,,,10,8be7047fff074d8cb3ed54596681dfe5,2021-11-07_02-42-26,1636252946,1.533928632736206,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.533928632736206,0,10,"229_alpha=0.4,episodes=300,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.4,21,Sarsa
6142c_00230,4.043333333333333,0.1730024814605713,True,,,10,2cefa6c4fb4a49ecb31872489ab0e5c1,2021-11-07_02-42-27,1636252947,1.442460060119629,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.442460060119629,0,10,"230_alpha=0.6,episodes=300,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.6,21,Sarsa
6142c_00231,4.136666666666667,0.14859461784362793,True,,,10,dab0d81c850f4fe2945320e6b396dc84,2021-11-07_02-42-29,1636252949,1.5149543285369873,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5149543285369873,0,10,"231_alpha=0.8,episodes=300,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.1,0.8,21,Sarsa
6142c_00232,4.133333333333334,0.15851902961730957,True,,,25,48ac8100a091445e9ebbc49799559eff,2021-11-07_02-42-33,1636252953,4.282780647277832,19236,LAPTOP-HOHBRLK7,10.249.178.82,4.282780647277832,0,25,"232_alpha=0.2,episodes=750,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.2,21,Sarsa
6142c_00233,4.256666666666667,0.14799737930297852,True,,,25,0b0aaa1e0f7c4272b3f202e0477b56d3,2021-11-07_02-42-37,1636252957,3.6480414867401123,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.6480414867401123,0,25,"233_alpha=0.4,episodes=750,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.4,21,Sarsa
6142c_00234,4.13,0.14715909957885742,True,,,25,00fe0cf0262949a097cd6f2b2b196511,2021-11-07_02-42-41,1636252961,3.751558780670166,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.751558780670166,0,25,"234_alpha=0.6,episodes=750,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.6,21,Sarsa
6142c_00235,4.27,0.1490001678466797,True,,,25,07efdb3478df41cdb8265ff65d861319,2021-11-07_02-42-45,1636252965,3.6401124000549316,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.6401124000549316,0,25,"235_alpha=0.8,episodes=750,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.1,0.8,21,Sarsa
6142c_00236,4.196666666666666,0.1448376178741455,True,,,100,bc913095d63e400d859b0b9bf4955865,2021-11-07_02-43-01,1636252981,15.917565107345581,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.917565107345581,0,100,"236_alpha=0.2,episodes=3000,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.2,21,Sarsa
6142c_00237,4.296666666666667,0.14598917961120605,True,,,100,4ebaf2474463454982d3b53c86a78e88,2021-11-07_02-43-16,1636252996,14.914114475250244,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.914114475250244,0,100,"237_alpha=0.4,episodes=3000,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.4,21,Sarsa
6142c_00238,4.233333333333333,0.14899826049804688,True,,,100,1e2fb8a1817a45eeb6e5c3fe43540f9e,2021-11-07_02-43-31,1636253011,15.27877926826477,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.27877926826477,0,100,"238_alpha=0.6,episodes=3000,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.6,21,Sarsa
6142c_00239,4.04,0.1470201015472412,True,,,100,6cd42bf8284442438c0ee7754d4399aa,2021-11-07_02-43-46,1636253026,14.763688325881958,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.763688325881958,0,100,"239_alpha=0.8,episodes=3000,epsilon=0.1,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.1,0.8,21,Sarsa
6142c_00240,3.966666666666667,0.007025480270385742,True,,,1,34b8d3c8119a42c490d774456bc4479a,2021-11-07_02-43-47,1636253027,0.007025480270385742,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007025480270385742,0,1,"240_alpha=0.2,episodes=30,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.2,21,Sarsa
6142c_00241,3.8066666666666666,0.006999969482421875,True,,,1,6a120f55299c4308a2ca47777e141942,2021-11-07_02-43-47,1636253027,0.006999969482421875,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006999969482421875,0,1,"241_alpha=0.4,episodes=30,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.4,21,Sarsa
6142c_00242,3.9366666666666665,0.006999969482421875,True,,,1,b23df0886308493ebf60452d2fa6a71d,2021-11-07_02-43-47,1636253027,0.006999969482421875,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.006999969482421875,0,1,"242_alpha=0.6,episodes=30,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.6,21,Sarsa
6142c_00243,3.966666666666667,0.007027864456176758,True,,,1,cffd0462c05946958baf55fd54f28963,2021-11-07_02-43-47,1636253027,0.007027864456176758,19236,LAPTOP-HOHBRLK7,10.249.178.82,0.007027864456176758,0,1,"243_alpha=0.8,episodes=30,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,30,0.3,0.8,21,Sarsa
6142c_00244,4.163333333333333,0.16049933433532715,True,,,10,a945cfb608554709993b8d9d46125c28,2021-11-07_02-43-49,1636253029,1.5268211364746094,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.5268211364746094,0,10,"244_alpha=0.2,episodes=300,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.2,21,Sarsa
6142c_00245,4.11,0.1580042839050293,True,,,10,3130229853ca4f308a2d0b624766e174,2021-11-07_02-43-51,1636253031,1.4319703578948975,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.4319703578948975,0,10,"245_alpha=0.4,episodes=300,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.4,21,Sarsa
6142c_00246,4.21,0.14450931549072266,True,,,10,2c5338451cd6447c8542540e495038be,2021-11-07_02-43-52,1636253032,1.4043240547180176,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.4043240547180176,0,10,"246_alpha=0.6,episodes=300,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.6,21,Sarsa
6142c_00247,3.87,0.150040864944458,True,,,10,f5e3f3f341d14362b4dc0078642fba11,2021-11-07_02-43-54,1636253034,1.3786265850067139,19236,LAPTOP-HOHBRLK7,10.249.178.82,1.3786265850067139,0,10,"247_alpha=0.8,episodes=300,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,300,0.3,0.8,21,Sarsa
6142c_00248,4.03,0.1529994010925293,True,,,25,3961abbbb75f455ebd17a00c3a1d5a71,2021-11-07_02-43-58,1636253038,3.685302495956421,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.685302495956421,0,25,"248_alpha=0.2,episodes=750,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.2,21,Sarsa
6142c_00249,4.11,0.15300321578979492,True,,,25,6e59ee95b27543a4a5366ddb006dcaba,2021-11-07_02-44-01,1636253041,3.7394144535064697,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.7394144535064697,0,25,"249_alpha=0.4,episodes=750,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.4,21,Sarsa
6142c_00250,4.166666666666667,0.1430072784423828,True,,,25,465f5c80e7384a319c2be0ca77ce1010,2021-11-07_02-44-05,1636253045,3.644973039627075,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.644973039627075,0,25,"250_alpha=0.6,episodes=750,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.6,21,Sarsa
6142c_00251,4.09,0.14795637130737305,True,,,25,e82e928688e546c4962d6bb9396bc29a,2021-11-07_02-44-09,1636253049,3.6433627605438232,19236,LAPTOP-HOHBRLK7,10.249.178.82,3.6433627605438232,0,25,"251_alpha=0.8,episodes=750,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,750,0.3,0.8,21,Sarsa
6142c_00252,4.033333333333333,0.15399980545043945,True,,,100,54979b94d80141c8ac2923a3004bb24d,2021-11-07_02-44-25,1636253065,15.506755352020264,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.506755352020264,0,100,"252_alpha=0.2,episodes=3000,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.2,21,Sarsa
6142c_00253,3.94,0.20120620727539062,True,,,100,9a4bd7a46e1240d5a64cc9b1209f413a,2021-11-07_02-44-40,1636253080,14.84078073501587,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.84078073501587,0,100,"253_alpha=0.4,episodes=3000,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.4,21,Sarsa
6142c_00254,4.1433333333333335,0.1510014533996582,True,,,100,7434642d5d71411aa47ef15e55096c6e,2021-11-07_02-44-55,1636253095,15.121803998947144,19236,LAPTOP-HOHBRLK7,10.249.178.82,15.121803998947144,0,100,"254_alpha=0.6,episodes=3000,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.6,21,Sarsa
6142c_00255,4.32,0.14499711990356445,True,,,100,83f41b7d776948d2b6227db1aa7ac989,2021-11-07_02-45-10,1636253110,14.81399416923523,19236,LAPTOP-HOHBRLK7,10.249.178.82,14.81399416923523,0,100,"255_alpha=0.8,episodes=3000,epsilon=0.3,initial_q_value=21,version=Sarsa",10,20,<built-in function max>,300,30,3000,0.3,0.8,21,Sarsa
